time,seconds_elapsed,z,y,x
1716551985714078000,0.107077880859375,-0.16004198789596558,-0.44790375232696533,0.2292204350233078
1716551985723744800,0.116744873046875,-0.07391251623630524,-0.6433748602867126,0.3220692276954651
1716551985733411800,0.126411865234375,-0.06841489672660828,-0.9200887084007263,0.462564080953598
1716551985743078700,0.13607861328125,-0.13744063675403595,-1.038593053817749,0.621995210647583
1716551985752745500,0.145745361328125,-0.18691925704479218,-1.000720500946045,0.7148439884185791
1716551985762412300,0.155412353515625,-0.19302773475646973,-0.983005940914154,0.6739172339439392
1716551985772079000,0.1650791015625,-0.16553960740566254,-1.015380859375,0.5468609929084778
1716551985781746000,0.174745849609375,-0.129499614238739,-1.019656777381897,0.3892624080181122
1716551985791412700,0.184412841796875,-0.1044548824429512,-0.9579612016677856,0.2163926362991333
1716551985801079600,0.19407958984375,-0.08490777015686035,-0.7685985565185547,0.024510245770215988
1716551985810746400,0.203746337890625,-0.08246438205242157,-0.5187620520591736,-0.18867544829845428
1716551985820413400,0.213413330078125,-0.1435490995645523,-0.38071054220199585,-0.3591018319129944
1716551985830080300,0.223080322265625,-0.2730487287044525,-0.34283801913261414,-0.4446204602718353
1716551985839747000,0.2327470703125,-0.4428642690181732,-0.3605526089668274,-0.47943875193595886
1716551985849414000,0.242413818359375,-0.5974085927009583,-0.39353835582733154,-0.5087594389915466
1716551985859080700,0.252080810546875,-0.6627692580223083,-0.3972034156322479,-0.5588488578796387
1716551985868747500,0.26174755859375,-0.5234960913658142,-0.2585411071777344,-0.6266529560089111
1716551985878414300,0.271414306640625,-0.2229592502117157,0.014507622458040714,-0.7317186594009399
1716551985888081200,0.2810810546875,0.011606098152697086,0.28877803683280945,-0.8825979232788086
1716551985897748000,0.290748046875,0.12705622613430023,0.4775298535823822,-1.0157626867294312
1716551985907414800,0.300414794921875,0.21196399629116058,0.6400152444839478,-0.9986588954925537
1716551985917081600,0.31008154296875,0.2773246467113495,0.7450809478759766,-0.8209023475646973
1716551985926748700,0.319748779296875,0.288930743932724,0.7737907767295837,-0.5869478583335876
1716551985936415500,0.32941552734375,0.24433889985084534,0.7682931423187256,-0.4073587656021118
1716551985946082300,0.339082275390625,0.17836740612983704,0.7780666947364807,-0.3285594582557678
1716551985955749000,0.3487490234375,0.15332266688346863,0.765849769115448,-0.31267744302749634
1716551985965416000,0.358416015625,0.183865025639534,0.7224795818328857,-0.2912977933883667
1716551985975082800,0.368082763671875,0.26999449729919434,0.6497887969017029,-0.28274592757225037
1716551985984749600,0.37774951171875,0.4306473135948181,0.5044071078300476,-0.24181915819644928
1716551985994416400,0.38741650390625,0.5405998229980469,0.2930539846420288,-0.17706935107707977
1716551986004083200,0.397083251953125,0.53143709897995,0.0981936976313591,-0.10193513333797455
1716551986013750300,0.406750244140625,0.47646087408065796,-0.07956285774707794,0.02145601063966751
1716551986023417000,0.4164169921875,0.3903313875198364,-0.3110739588737488,0.1772984117269516
1716551986033084000,0.426083984375,0.32008397579193115,-0.6048914790153503,0.31412819027900696
1716551986042750700,0.435750732421875,0.30664533376693726,-0.8767185211181641,0.44362783432006836
1716551986052417500,0.44541748046875,0.3549022674560547,-1.0874608755111694,0.567018985748291
1716551986062084400,0.45508447265625,0.43736663460731506,-1.240859866142273,0.6445965766906738
1716551986071751200,0.464751220703125,0.5008947253227234,-1.3221025466918945,0.650094211101532
1716551986081418000,0.47441796875,0.5253286361694336,-1.276899814605713,0.5706840753555298
1716551986091084800,0.484084716796875,0.5302154421806335,-1.0911259651184082,0.4112529158592224
1716551986100751600,0.493751708984375,0.5497625470161438,-0.8889354467391968,0.19989976286888123
1716551986110418400,0.50341845703125,0.5772506594657898,-0.709346354007721,-0.03840702027082443
1716551986120085200,0.513085205078125,0.6921663284301758,-0.5163186192512512,-0.28702184557914734
1716551986129752300,0.52275244140625,0.8864157199859619,-0.3465031087398529,-0.4617241621017456
1716551986139419100,0.532419189453125,1.0562312602996826,-0.2530434727668762,-0.546631932258606
1716551986149086000,0.5420859375,1.1594644784927368,-0.19562382996082306,-0.5509078502655029
1716551986158752800,0.551752685546875,1.174124836921692,-0.15530791878700256,-0.49593162536621094
1716551986168419600,0.561419677734375,1.098990559577942,-0.16630317270755768,-0.42934927344322205
1716551986178086400,0.57108642578125,0.9639933109283447,-0.19989976286888123,-0.3817031681537628
1716551986187753200,0.580753173828125,0.8137248754501343,-0.19989976286888123,-0.36521029472351074
1716551986197420000,0.590419921875,0.6781167984008789,-0.17057909071445465,-0.37803810834884644
1716551986207086800,0.6000869140625,0.5809157490730286,-0.12843063473701477,-0.4073587656021118
1716551986216754000,0.60975390625,0.5686988234519958,-0.1889045089483261,-0.44339874386787415
1716551986226420700,0.619420654296875,0.6004628539085388,-0.362995982170105,-0.46844348311424255
1716551986236087600,0.629087646484375,0.6163448691368103,-0.5969504714012146,-0.44400960206985474
1716551986245754400,0.63875439453125,0.6542174220085144,-0.8131904006004333,-0.3560476005077362
1716551986255421200,0.648421142578125,0.7446991801261902,-0.932305634021759,-0.22349373996257782
1716551986265088000,0.658087890625,0.8839723467826843,-1.0709679126739502,-0.11903885751962662
1716551986274754800,0.6677548828125,0.9291750192642212,-1.1712232828140259,-0.10132429003715515
1716551986284421600,0.677421630859375,0.7996754050254822,-1.1754992008209229,-0.19234053790569305
1716551986294088400,0.68708837890625,0.5442649126052856,-1.185883641242981,-0.40430453419685364
1716551986303755300,0.69675537109375,0.37689274549484253,-1.2897276878356934,-0.7249993681907654
