time,seconds_elapsed,z,y,x
1716758419470882800,0.1108828125,-0.023136520758271217,-0.09437867999076843,0.033826664090156555
1716758419480855800,0.120855712890625,-0.023136520758271217,-0.09437867999076843,0.033826664090156555
1716758419490868700,0.13086865234375,-0.023136520758271217,-0.09437867999076843,0.033826664090156555
1716758419500875300,0.140875244140625,-0.032299499958753586,0.011301007121801376,0.09552405029535294
1716758419510879500,0.15087939453125,-0.03107776865363121,-0.052228979766368866,0.09124799817800522
1716758419520883000,0.160883056640625,-0.018249599263072014,-0.09010262042284012,0.07597636431455612
1716758419530885400,0.170885498046875,0.002519819187000394,-0.09560041129589081,0.05337435007095337
1716758419540889900,0.180889892578125,0.023900102823972702,-0.06383541971445084,0.03321579843759537
1716758419550891800,0.190891845703125,0.03611740842461586,-0.005192354787141085,0.021609358489513397
1716758419560893400,0.2008935546875,0.0391717329621315,0.0705549344420433,0.02344195358455181
1716758419570894800,0.210894775390625,0.04283692687749863,0.12736541032791138,0.03443752974271774
1716758419580896300,0.220896240234375,0.041004329919815063,0.1316414624452591,0.052152618765830994
1716758419590897700,0.230897705078125,0.037339139729738235,0.09010262042284012,0.07292203605175018
1716758419600898600,0.240898681640625,0.0190131813287735,-0.001527163083665073,0.08391761034727097
1716758419610899700,0.250899658203125,0.008017606101930141,-0.06811147183179855,0.07536549866199493
1716758419620900600,0.260900634765625,0.0019089538836851716,-0.11881329119205475,0.060704734176397324
1716758419630901500,0.270901611328125,0.0012980886967852712,-0.1267545372247696,0.0417679101228714
1716758419640902100,0.280902099609375,0.0037415495608001947,-0.10415252298116684,0.016111571341753006
1716758419650903300,0.2909033203125,0.0012980886967852712,-0.06627888232469559,-0.014431691728532314
1716758419660904200,0.300904296875,-0.0035888333804905415,-0.01863138936460018,-0.04069889709353447
1716758419670904800,0.31090478515625,-0.0011453722836449742,0.03695734590291977,-0.04864014685153961
1716758419680905500,0.320905517578125,0.00618501054123044,0.08460483700037003,-0.038866300135850906
1716758419690906000,0.330906005859375,0.011682798154652119,0.09926560521125793,-0.016264287754893303
1716758419700906800,0.34090673828125,0.013515393249690533,0.07666359096765518,0.011835514567792416
1716758419710907100,0.3509072265625,0.009239336475729942,0.04489859566092491,0.04054617881774902
1716758419720907800,0.36090771484375,0.006795875728130341,0.013744467869400978,0.06803511828184128
1716758419730908400,0.370908447265625,0.006795875728130341,-0.02474004216492176,0.09369145333766937
1716758419740908800,0.38090869140625,0.006795875728130341,-0.04917465150356293,0.10896308720111847
1716758419750909200,0.3909091796875,0.015347989276051521,-0.049785517156124115,0.11690433323383331
1716758419760909800,0.400909912109375,0.02695442922413349,-0.02229658141732216,0.11812606453895569
1716758419770910200,0.41091015625,0.0342848114669323,0.027183502912521362,0.11873693019151688
1716758419780910600,0.42091064453125,0.04161519557237625,0.06933320313692093,0.12179125845432281
1716758419790911000,0.430910888671875,0.04466952010989189,0.09743300825357437,0.12606731057167053
1716758419800911000,0.4409111328125,0.04161519557237625,0.10842858254909515,0.13584116101264954
1716758419810911000,0.450910888671875,0.025732697919011116,0.06811147183179855,0.13400855660438538
1716758419820911000,0.4609111328125,0.01290452852845192,0.03084869496524334,0.12118039280176163
1716758419830911000,0.470910888671875,0.007406740915030241,0.014355333521962166,0.10285443812608719
1716758419840910600,0.48091064453125,0.00862847175449133,0.0039706239476799965,0.0771980956196785
1716758419850910700,0.49091064453125,0.01412625890225172,-0.010690141469240189,0.04909829422831535
1716758419860910600,0.50091064453125,0.022678371518850327,-0.012522737495601177,0.021609358489513397
1716758419870910700,0.51091064453125,0.020845776423811913,0.007635815534740686,0.006337726954370737
1716758419880910600,0.52091064453125,0.01840231567621231,0.04734205827116966,0.017333300784230232
1716758419890910500,0.530910400390625,0.016569720581173897,0.07422012835741043,0.04909829422831535
1716758419900910800,0.540910888671875,0.016569720581173897,0.07910704612731934,0.09308059513568878
1716758419910910700,0.55091064453125,0.023289237171411514,0.08765916526317596,0.1431715488433838
1716758419920910300,0.560910400390625,0.032452214509248734,0.08888089656829834,0.19020816683769226
1716758419930910500,0.570910400390625,0.0342848114669323,0.058948494493961334,0.23174700140953064
1716758419940910300,0.580910400390625,0.023289237171411514,0.008246680721640587,0.2598468065261841
1716758419950910200,0.59091015625,0.017180584371089935,-0.021074850112199783,0.2690097689628601
1716758419960910000,0.60091015625,0.0190131813287735,-0.023518312722444534,0.25679248571395874
1716758419970910200,0.61091015625,0.02451096847653389,-0.027183502912521362,0.22624921798706055
1716758419980910000,0.62091015625,0.03367394581437111,-0.03145955875515938,0.192651629447937
1716758419990910200,0.63091015625,0.03856086730957031,-0.01924225501716137,0.1682170182466507
1716758420000910600,0.64091064453125,0.03856086730957031,-0.007024950347840786,0.13950635492801666
1716758420010910700,0.65091064453125,0.0391717329621315,-0.024129176512360573,0.10835222154855728
1716758420020910600,0.66091064453125,0.044058654457330704,-0.044287730008363724,0.082085020840168
1716758420030911200,0.6709111328125,0.044058654457330704,-0.05345070734620094,0.0668133869767189
1716758420040911600,0.68091162109375,0.03611740842461586,-0.03940080851316452,0.072311170399189
1716758420050911500,0.690911376953125,0.032452214509248734,-0.02229658141732216,0.07658722996711731
1716758420060911600,0.70091162109375,0.025121834129095078,-0.02168571576476097,0.08025242388248444
1716758420070911500,0.710911376953125,0.01840231567621231,-0.027183502912521362,0.08819366991519928
1716758420080911600,0.72091162109375,0.0037415495608001947,-0.03145955875515938,0.09980010986328125
1716758420090911000,0.730910888671875,-0.010919216088950634,-0.03329215571284294,0.11140654981136322
